Pair Type,S1 ID,Target ID,Country Match,Name Exact,Name Case Insensitive Exact,Name Token Jaccard,Addr Exact,Addr Token Jaccard
S1-S3,S1-683477702,S3-923832336,True,False,True,1.0,False,0.75
S1-S2,S1-529931481,S2-687098651,True,True,True,1.0,False,0.7143
S1-S3,S1-529931481,S3-743819337,True,False,False,0.6667,False,0.3333
S1-S2,S1-364357198,S2-329805302,True,False,False,0.5,False,0.5
S1-S2,S1-364357198,S2-575277551,True,False,False,0.0,False,1.0
S1-S3,S1-364357198,S3-468525513,True,False,False,1.0,False,0.5714
S1-S3,S1-364357198,S3-887169151,True,False,False,1.0,False,0.4286
S1-S2,S1-224874371,S2-846221461,True,False,False,1.0,False,1.0
S1-S2,S1-224874371,S2-179872975,True,False,False,0.8,False,0.7143
S1-S3,S1-54609128,S3-559833756,True,False,False,0.75,False,0.2143
S1-S3,S1-54609128,S3-663703398,True,False,True,1.0,False,0.2857
S1-S2,S1-801017797,S2-266941785,True,False,False,0.6,False,0.8333
S1-S2,S1-801017797,S2-782985232,True,False,False,0.6,False,0.375
S1-S2,S1-877878422,S2-657877656,True,False,False,0.8,False,0.4286
S1-S2,S1-877878422,S2-33859155,True,False,False,1.0,False,0.6667
S1-S3,S1-877878422,S3-233359155,True,False,False,0.6667,False,0.2857
S1-S2,S1-843172679,S2-128812104,True,False,False,0.3333,False,0.9
S1-S2,S1-116643890,S2-16946283,True,False,False,0.6,False,0.6667
S1-S2,S1-116643890,S2-363007628,True,False,False,0.8,False,0.6667
S1-S3,S1-116643890,S3-251940799,True,False,False,1.0,False,0.4286
S1-S2,S1-733827795,S2-303187143,True,False,True,1.0,False,0.4286
S1-S2,S1-733827795,S2-938971563,True,False,False,0.6,False,0.6667
S1-S3,S1-733827795,S3-172916711,True,False,False,0.5,False,0.0
S1-S3,S1-733827795,S3-79825361,True,True,True,1.0,False,0.2857
S1-S2,S1-922295454,S2-876864094,True,False,False,0.0,False,0.4
S1-S3,S1-922295454,S3-488494302,True,False,False,1.0,False,0.0909
S1-S3,S1-922295454,S3-188175052,True,False,True,1.0,False,0.2
S1-S2,S1-20463005,S2-621069228,True,False,False,0.5,False,0.7143
S1-S2,S1-20463005,S2-264348315,True,False,False,1.0,False,0.5
S1-S3,S1-20463005,S3-675424442,True,False,False,0.0,False,0.625
S1-S3,S1-20463005,S3-983355785,True,False,False,1.0,False,0.0
S1-S2,S1-916203756,S2-943152419,True,False,False,0.6,False,0.5556
S1-S2,S1-916203756,S2-335287996,True,False,False,0.6,False,0.0
S1-S3,S1-916203756,S3-908847327,True,False,False,0.6,False,0.6
S1-S3,S1-916203756,S3-295108538,True,False,True,1.0,False,0.6
S1-S2,S1-827751387,S2-99839166,True,False,False,0.0,False,0.5
S1-S3,S1-827751387,S3-325191665,True,False,False,0.3333,False,0.7273
S1-S3,S1-827751387,S3-213967824,True,False,False,0.6,False,0.6364
S1-S2,S1-38315331,S2-816704772,True,False,False,0.6,False,0.6667
S1-S3,S1-38315331,S3-368298694,True,False,False,0.6,False,0.6667
S1-S3,S1-38315331,S3-563118522,True,False,False,1.0,False,0.0
S1-S2,S1-909132549,S2-125848432,True,False,True,1.0,False,0.7143
S1-S2,S1-909132549,S2-56113577,True,False,False,0.0,False,0.0
S1-S3,S1-909132549,S3-423543341,True,False,False,0.0,False,0.6667
S1-S3,S1-909132549,S3-176725630,True,False,False,1.0,False,0.6667
S1-S3,S1-854572359,S3-332801830,True,False,False,0.6,False,0.2308
S1-S3,S1-854572359,S3-557013619,True,False,False,0.5,False,0.7
S1-S2,S1-438969803,S2-621577890,True,True,True,1.0,False,0.375
S1-S2,S1-438969803,S2-805148148,True,False,False,1.0,False,0.8
S1-S3,S1-438969803,S3-442429174,True,False,False,0.75,False,0.6667
S1-S2,S1-144105018,S2-983114731,True,False,False,1.0,False,0.4167
S1-S2,S1-144105018,S2-881495665,True,False,False,1.0,False,0.2308
S1-S3,S1-144105018,S3-898746104,True,False,False,0.6667,False,0.3846
S1-S3,S1-144105018,S3-847882944,True,False,False,0.6,False,0.1875
S1-S2,S1-663319003,S2-90765543,True,False,False,0.0,False,0.6667
S1-S2,S1-663319003,S2-114138550,True,False,False,0.75,False,1.0
S1-S3,S1-179988355,S3-715923431,True,False,False,0.6,False,0.6429
S1-S3,S1-179988355,S3-84692113,True,False,False,0.6,False,0.7333
S1-S2,S1-110087772,S2-462533010,True,False,False,0.6,False,0.0
S1-S3,S1-110087772,S3-158229247,True,False,False,0.0,False,0.5
S1-S3,S1-110087772,S3-604554894,True,False,False,0.4,False,0.4444
S1-S2,S1-173852392,S2-421111612,True,False,False,0.6667,False,1.0
S1-S3,S1-173852392,S3-898852050,True,False,False,1.0,False,0.6667
S1-S3,S1-173852392,S3-680402840,True,False,False,0.5,False,0.6667
S1-S2,S1-336357570,S2-641754569,True,False,False,0.0,False,0.25
S1-S3,S1-336357570,S3-596238636,True,False,False,0.6,False,0.125
S1-S3,S1-336357570,S3-143829508,True,False,False,0.5,False,0.25
S1-S2,S1-770616001,S2-184385135,True,False,False,0.6,False,0.4286
S1-S2,S1-770616001,S2-927637163,True,False,False,0.5,False,0.0
S1-S3,S1-770616001,S3-244487201,True,False,False,0.75,False,0.4286
S1-S2,S1-973313870,S2-720119957,True,False,False,0.6667,False,0.6667
S1-S3,S1-973313870,S3-890584090,True,False,False,0.75,False,0.6667
S1-S2,S1-291689772,S2-43961885,True,True,True,1.0,False,1.0
S1-S3,S1-291689772,S3-509594419,True,False,False,0.6667,False,0.7778
S1-S2,S1-845956965,S2-914732150,True,False,False,0.6667,False,0.6667
S1-S3,S1-845956965,S3-195276105,True,False,False,0.75,False,0.6667
S1-S2,S1-746239019,S2-500093587,True,False,False,0.3333,False,0.6667
S1-S3,S1-746239019,S3-143284361,True,False,False,0.6667,False,0.4286
S1-S2,S1-183354029,S2-489503639,True,False,False,0.3333,False,0.875
S1-S2,S1-183354029,S2-646049239,True,False,False,0.3333,False,1.0
S1-S3,S1-183354029,S3-662082016,True,False,False,0.3333,False,0.6
S1-S3,S1-183354029,S3-660446256,True,True,True,1.0,False,0.6
S1-S2,S1-290466869,S2-841457265,True,True,True,1.0,False,0.0
S1-S3,S1-290466869,S3-44885829,True,False,False,0.6667,False,0.0
S1-S3,S1-290466869,S3-192595641,True,False,False,1.0,False,0.0
S1-S2,S1-115608838,S2-36314302,True,False,False,0.6667,False,0.0
S1-S2,S1-115608838,S2-129448750,True,False,True,1.0,False,1.0
S1-S3,S1-115608838,S3-104003305,True,False,False,0.6667,False,0.0
S1-S3,S1-115608838,S3-582807399,True,False,False,0.0,False,0.4286
S1-S3,S1-251355086,S3-592814717,True,False,False,0.6667,False,0.0833
S1-S3,S1-251355086,S3-194840044,True,False,False,0.6667,False,0.1739
S1-S2,S1-224355626,S2-828866160,True,False,True,1.0,False,0.7333
S1-S2,S1-224355626,S2-665557304,True,False,False,0.6667,False,1.0
S1-S3,S1-224355626,S3-316988679,True,False,False,0.0,False,0.3333
S1-S2,S1-865177426,S2-296374210,True,False,False,0.3333,False,0.4286
S1-S2,S1-865177426,S2-540639725,True,False,False,0.6667,False,0.6667
S1-S3,S1-865177426,S3-202239621,True,False,False,1.0,False,0.6667
S1-S2,S1-165326442,S2-456739464,True,False,False,0.0,False,1.0
S1-S3,S1-165326442,S3-507953941,True,False,False,0.0,False,0.7857
S1-S2,S1-845749412,S2-142674026,True,False,False,0.6667,False,0.8333
S1-S3,S1-845749412,S3-493949390,True,False,False,0.3333,False,0.5714
S1-S2,S1-443860148,S2-117985921,True,False,False,1.0,False,0.3636
S1-S2,S1-443860148,S2-803724401,True,False,False,1.0,False,0.5
S1-S3,S1-227971726,S3-195004170,True,False,False,1.0,False,0.375
S1-S3,S1-227971726,S3-952905137,True,False,False,0.8,False,0.4286
S1-S2,S1-184295033,S2-531369725,True,False,False,0.75,False,0.75
S1-S2,S1-184295033,S2-175451280,True,False,False,0.75,False,0.75
S1-S3,S1-184295033,S3-137546565,True,False,False,0.75,False,0.5556
S1-S3,S1-184295033,S3-421323099,True,False,True,1.0,False,0.75
S1-S2,S1-870178913,S2-480930215,True,False,False,0.75,False,0.9333
S1-S2,S1-870178913,S2-480552116,True,False,False,0.0,False,0.8235
S1-S3,S1-870178913,S3-393911108,True,False,False,1.0,False,0.875
S1-S3,S1-870178913,S3-446046547,True,False,False,0.5,True,1.0
S1-S3,S1-98096639,S3-730298847,True,False,False,0.5714,False,0.5
S1-S3,S1-98096639,S3-964621780,True,False,False,0.75,False,0.3333
S1-S2,S1-973379710,S2-561803999,True,False,False,0.75,False,0.2222
S1-S2,S1-973379710,S2-317453612,True,False,False,0.5,False,0.375
S1-S3,S1-973379710,S3-97779893,True,False,False,0.75,False,0.6667
S1-S3,S1-973379710,S3-250745775,True,False,False,0.4286,True,1.0
S1-S2,S1-408908283,S2-773474690,True,False,False,0.0,False,1.0
S1-S3,S1-408908283,S3-95117240,True,False,False,0.0,False,0.4286
S1-S2,S1-532163063,S2-294108422,True,False,False,0.5,False,0.7143
S1-S3,S1-532163063,S3-375905155,True,False,False,0.4,False,0.0
S1-S3,S1-532163063,S3-138136021,True,False,False,0.0,False,0.4444
S1-S2,S1-744937610,S2-105444602,True,False,False,0.75,False,0.5385
S1-S2,S1-744937610,S2-587017457,True,False,True,1.0,False,0.6364
S1-S3,S1-744937610,S3-961053752,True,False,False,0.0,False,0.5
S1-S2,S1-259471284,S2-928470717,True,False,False,0.6667,False,0.6667
S1-S2,S1-259471284,S2-951099563,True,False,False,0.0,False,1.0
S1-S3,S1-259471284,S3-331879186,True,True,True,1.0,False,0.375
S1-S2,S1-402575333,S2-953413124,True,False,False,0.0,False,0.5
S1-S2,S1-402575333,S2-112339454,True,False,False,0.6667,False,0.7143
S1-S3,S1-402575333,S3-506357567,True,False,True,1.0,False,0.4444
S1-S3,S1-402575333,S3-874948421,True,False,False,0.6667,False,0.2
S1-S2,S1-24370948,S2-33614696,True,False,False,0.6,False,0.7143
S1-S2,S1-24370948,S2-8541135,True,False,False,0.8,False,1.0
S1-S3,S1-24370948,S3-334606148,True,False,False,1.0,False,0.3
S1-S2,S1-14700991,S2-561336310,True,False,False,0.0,False,0.6875
S1-S2,S1-14700991,S2-499403396,True,False,False,1.0,False,0.875
S1-S3,S1-14700991,S3-28971635,True,False,False,0.0,False,0.8
S1-S3,S1-14700991,S3-227673203,True,False,False,0.8,False,0.8
S1-S3,S1-986321350,S3-816108881,True,False,False,0.5714,True,1.0
S1-S2,S1-416359861,S2-69715454,True,False,False,0.6,False,0.5
S1-S2,S1-416359861,S2-681499079,True,True,True,1.0,False,0.6
S1-S3,S1-416359861,S3-937842667,True,False,False,1.0,False,0.8571
S1-S3,S1-416359861,S3-68633941,True,False,False,0.6,False,0.75
S1-S2,S1-972175050,S2-212606631,True,False,False,0.75,False,0.6667
S1-S2,S1-972175050,S2-232304019,True,False,False,0.75,False,0.6667
S1-S2,S1-371090697,S2-949112680,True,False,False,0.75,False,0.5714
S1-S3,S1-371090697,S3-588518862,True,False,False,0.75,False,0.375
S1-S3,S1-371090697,S3-376191303,True,False,True,1.0,False,0.5714
S1-S2,S1-139362523,S2-277852637,True,False,False,1.0,False,0.6667
S1-S2,S1-139362523,S2-37729470,True,False,False,0.3333,False,1.0
S1-S3,S1-139362523,S3-896734370,True,False,False,0.3333,False,0.4286
S1-S2,S1-310654343,S2-724170944,True,False,False,0.5,False,0.625
S1-S2,S1-310654343,S2-160067551,True,False,False,0.6,False,0.6667
S1-S3,S1-310654343,S3-764167858,True,False,False,0.6,False,0.375
S1-S2,S1-262944527,S2-446475258,True,False,False,0.8,False,1.0
S1-S2,S1-262944527,S2-628486356,True,False,False,0.6667,False,0.4167
S1-S3,S1-262944527,S3-865395865,True,False,False,0.6667,False,0.2308
S1-S3,S1-262944527,S3-278489529,True,False,False,0.0,False,0.25
S1-S2,S1-465977901,S2-259819651,True,False,False,0.6,False,1.0
S1-S3,S1-465977901,S3-633595931,True,False,False,1.0,False,0.6667
S1-S2,S1-309507079,S2-242032003,True,False,False,0.6,False,0.6111
S1-S2,S1-309507079,S2-341681461,True,False,False,0.0,False,0.6471
S1-S3,S1-309507079,S3-575772735,True,True,True,1.0,False,0.7857
S1-S3,S1-309507079,S3-850550589,True,False,True,1.0,False,0.8462
S1-S2,S1-522693754,S2-299915106,True,False,False,0.75,False,0.7143
S1-S3,S1-522693754,S3-980157467,True,False,False,0.75,False,0.625
S1-S3,S1-522693754,S3-429392758,True,False,False,0.75,False,0.625
S1-S2,S1-257849558,S2-11800211,True,False,False,0.6667,False,0.0
S1-S2,S1-257849558,S2-427100831,True,False,False,0.6667,False,0.5
S1-S3,S1-257849558,S3-756088720,True,False,False,0.2,False,0.5
S1-S2,S1-227804582,S2-126012527,True,False,False,0.6,False,0.4286
S1-S2,S1-227804582,S2-260875704,True,False,False,0.0,False,0.4286
S1-S3,S1-227804582,S3-11579765,True,False,True,1.0,False,0.125
S1-S3,S1-441470524,S3-857886916,True,False,False,0.6,False,0.0
S1-S3,S1-441470524,S3-469676435,True,False,False,0.5,False,0.3125
S1-S2,S1-221750485,S2-47496281,True,False,False,0.6667,False,0.4444
S1-S2,S1-221750485,S2-868293034,True,False,False,0.5714,False,0.625
S1-S3,S1-221750485,S3-215668981,True,False,True,1.0,False,0.5
S1-S3,S1-221750485,S3-792833085,True,False,False,0.6667,False,0.375
S1-S2,S1-909178195,S2-566883221,True,False,False,0.3333,False,0.5882
S1-S2,S1-909178195,S2-838982350,True,False,False,0.6,False,0.4375
S1-S3,S1-909178195,S3-859004795,True,False,False,0.6,False,0.7857
S1-S3,S1-909178195,S3-851032897,True,False,False,0.75,False,0.7333
S1-S3,S1-797867531,S3-81360642,True,False,False,0.0,False,0.2778
S1-S3,S1-797867531,S3-579636339,True,False,False,0.5,False,0.9444
S1-S2,S1-522808401,S2-113612854,True,False,False,0.75,False,0.3333
S1-S2,S1-522808401,S2-285446463,True,False,False,1.0,False,0.3333
S1-S3,S1-522808401,S3-477569408,True,False,False,0.6667,False,0.4286
S1-S3,S1-522808401,S3-996703602,True,False,False,0.5,False,0.6667
S1-S2,S1-976739153,S2-71101790,True,False,False,0.3333,False,0.8889
S1-S2,S1-976739153,S2-43399576,True,True,True,1.0,False,0.8889
S1-S3,S1-976739153,S3-938536310,True,False,False,0.5,False,0.3333
S1-S3,S1-976739153,S3-448937032,True,False,False,0.4,False,1.0
S1-S2,S1-325381416,S2-883505606,True,False,False,0.0,False,0.6316
S1-S2,S1-325381416,S2-522989755,True,False,False,0.6,False,0.8
S1-S3,S1-325381416,S3-8919312,True,False,False,1.0,False,0.9444
S1-S2,S1-708146299,S2-156372582,True,False,False,0.8,False,1.0
S1-S3,S1-708146299,S3-212064515,True,False,False,0.8,False,0.4545
S1-S3,S1-708146299,S3-863872632,True,False,False,0.5,False,0.4444
S1-S2,S1-211861607,S2-177541103,True,False,False,1.0,False,0.8333
S1-S2,S1-211861607,S2-566938075,True,False,False,0.6,False,0.5714
S1-S3,S1-211861607,S3-935738710,True,False,False,0.6,False,0.0
S1-S2,S1-846984252,S2-208687734,True,False,False,0.0,False,0.75
S1-S3,S1-846984252,S3-103919549,True,False,False,0.6667,False,0.5455
S1-S3,S1-846984252,S3-128626732,True,True,True,1.0,False,0.5556
S1-S2,S1-447639119,S2-900562499,True,False,False,1.0,False,0.0
S1-S3,S1-447639119,S3-81756328,True,False,False,0.75,False,0.6
S1-S3,S1-447639119,S3-797690240,True,False,False,0.75,False,0.6667
S1-S2,S1-307144577,S2-527024579,True,False,False,0.0,False,0.8462
S1-S2,S1-307144577,S2-476052699,True,False,False,0.0,False,0.5294
S1-S3,S1-307144577,S3-939862623,True,False,False,0.0,False,0.6429
S1-S2,S1-779475274,S2-517455990,True,False,False,0.0,False,0.3333
S1-S2,S1-779475274,S2-341237670,True,False,False,0.0,False,0.3333
S1-S3,S1-779475274,S3-772139233,True,False,False,0.6667,False,0.6667
S1-S3,S1-779475274,S3-500899019,True,False,False,0.0,False,0.6667
S1-S2,S1-605458817,S2-147810772,True,False,False,0.0,False,0.8
S1-S2,S1-605458817,S2-398951970,True,False,False,0.0,False,0.7333
S1-S3,S1-605458817,S3-965833905,True,False,False,0.3333,False,0.7692
S1-S2,S1-102961481,S2-571818411,True,False,False,1.0,False,0.2727
S1-S3,S1-366327432,S3-547358135,True,False,False,0.6667,False,0.4286
S1-S3,S1-366327432,S3-258522271,True,True,True,1.0,False,0.5
S1-S2,S1-487364714,S2-805885442,True,False,False,1.0,False,0.9
S1-S2,S1-487364714,S2-413981780,True,False,False,1.0,False,1.0
S1-S3,S1-487364714,S3-651512595,True,False,False,0.0,False,0.8182
S1-S3,S1-259814901,S3-27434997,True,False,False,0.5,False,0.4444
S1-S3,S1-259814901,S3-571297818,True,False,True,1.0,False,0.6667
S1-S2,S1-913512346,S2-542660325,True,False,True,1.0,False,1.0
S1-S3,S1-913512346,S3-113183098,True,False,False,0.6667,False,0.3333
S1-S3,S1-913512346,S3-601806725,True,False,False,0.3333,False,0.2857
S1-S2,S1-812005357,S2-916349822,True,False,False,0.0,False,1.0
S1-S3,S1-812005357,S3-652116177,True,True,True,1.0,False,0.6667
S1-S2,S1-5799725,S2-573443469,True,False,False,0.5,False,0.5
S1-S3,S1-5799725,S3-507373068,True,False,False,0.5,False,0.375
S1-S3,S1-5799725,S3-548122608,True,False,False,0.75,False,0.375
S1-S2,S1-529127487,S2-490142716,True,False,False,0.6,False,0.7143
S1-S3,S1-529127487,S3-321872958,True,False,False,0.75,False,0.5
S1-S3,S1-529127487,S3-50508811,True,False,False,0.5,True,1.0
S1-S2,S1-174129319,S2-686289569,True,False,False,0.75,False,0.6667
S1-S3,S1-174129319,S3-671553961,True,False,False,0.0,False,0.1111
S1-S3,S1-174129319,S3-883311216,True,False,False,0.5,False,0.25
S1-S2,S1-460910085,S2-668639127,True,False,False,0.6667,False,1.0
S1-S2,S1-460910085,S2-132670593,True,False,False,0.0,False,1.0
S1-S3,S1-460910085,S3-631330745,True,False,False,1.0,False,0.5556
S1-S3,S1-460910085,S3-242546828,True,False,False,0.0,False,0.625
S1-S2,S1-50432426,S2-149858467,True,False,True,1.0,False,0.625
S1-S3,S1-50432426,S3-747297402,True,False,False,0.3333,False,0.3
S1-S3,S1-50432426,S3-475367941,True,True,True,1.0,False,0.3
S1-S2,S1-226753227,S2-935925141,True,False,False,1.0,False,1.0
S1-S2,S1-226753227,S2-16208638,True,False,False,0.6,False,1.0
S1-S3,S1-226753227,S3-620905670,True,False,False,0.6,False,0.375
S1-S3,S1-226753227,S3-930357614,True,False,False,0.6,False,0.2222
S1-S3,S1-883994864,S3-793361611,True,False,True,1.0,False,0.4444
S1-S3,S1-883994864,S3-773948613,True,True,True,1.0,False,0.625
S1-S2,S1-107507553,S2-437768334,True,False,False,0.0,False,0.6
S1-S2,S1-107507553,S2-397450420,True,True,True,1.0,False,0.4545
S1-S3,S1-107507553,S3-442349448,True,False,False,0.6667,False,0.25
S1-S2,S1-26725411,S2-879765932,True,False,False,0.6667,False,0.8333
S1-S3,S1-26725411,S3-423830678,True,False,False,0.5,False,0.6667
S1-S2,S1-263149000,S2-251092923,True,False,False,0.75,False,1.0
S1-S2,S1-263149000,S2-14681501,True,False,False,0.75,False,1.0
S1-S3,S1-263149000,S3-480007268,True,False,False,0.5,False,0.1
S1-S2,S1-262703093,S2-748061119,True,False,False,0.0,False,0.7692
S1-S2,S1-262703093,S2-760054796,True,False,False,0.0,False,0.375
S1-S3,S1-262703093,S3-108112247,True,False,False,0.0,False,0.8333
S1-S2,S1-556010371,S2-143772764,True,False,False,0.6,False,0.5556
S1-S2,S1-556010371,S2-656803883,True,False,False,0.8,False,0.7143
S1-S3,S1-556010371,S3-996419152,True,True,True,1.0,False,0.8571
S1-S2,S1-576366269,S2-173565278,True,False,False,0.5,False,0.7143
S1-S3,S1-576366269,S3-73259265,True,False,False,1.0,False,0.3636
S1-S3,S1-576366269,S3-462762396,True,False,False,0.4286,True,1.0
S1-S2,S1-966309975,S2-14773876,True,False,False,0.8,False,0.4286
S1-S2,S1-966309975,S2-234859408,True,False,False,1.0,False,1.0
S1-S3,S1-966309975,S3-135162247,True,False,False,1.0,False,0.6
S1-S3,S1-142735138,S3-748593779,True,False,False,1.0,False,0.6364
S1-S2,S1-310864026,S2-862209619,True,False,False,0.6667,False,0.5
S1-S3,S1-310864026,S3-439121960,True,True,True,1.0,False,0.5556
S1-S3,S1-310864026,S3-437732914,True,True,True,1.0,False,0.5556
S1-S3,S1-730729612,S3-933916480,True,False,False,0.6,False,0.4286
S1-S3,S1-730729612,S3-90225817,True,False,False,0.8,False,0.4286
S1-S2,S1-469770655,S2-523235131,True,False,False,1.0,False,1.0
S1-S3,S1-469770655,S3-719779871,True,False,False,0.75,False,0.25
S1-S3,S1-469770655,S3-473112634,True,False,False,0.5,False,0.4286
S1-S2,S1-132337315,S2-609927808,True,False,False,0.0,False,0.625
S1-S3,S1-132337315,S3-991790262,True,False,False,0.75,False,0.6429
S1-S2,S1-964061525,S2-48150903,True,True,True,1.0,False,0.9
S1-S3,S1-964061525,S3-610678565,True,False,False,0.75,False,0.6429
S1-S2,S1-722038266,S2-327450884,True,True,True,1.0,False,0.8667
S1-S2,S1-722038266,S2-876594130,True,False,False,0.75,False,0.8667
S1-S3,S1-722038266,S3-932407473,True,False,False,0.6,False,0.6111
S1-S3,S1-722038266,S3-140478202,True,False,False,0.6,False,0.6667
S1-S2,S1-147096720,S2-114825306,True,False,False,0.75,False,1.0
S1-S2,S1-147096720,S2-950376731,True,False,False,0.5,False,0.8182
S1-S3,S1-147096720,S3-769077870,True,False,False,0.0,False,0.8
S1-S3,S1-147096720,S3-483517945,True,False,False,0.75,False,0.8
S1-S2,S1-899130371,S2-753131131,True,False,False,0.0,False,0.5
S1-S2,S1-899130371,S2-713722016,True,False,False,0.25,False,0.9167
S1-S3,S1-899130371,S3-907098075,True,False,False,0.0,False,0.8333
S1-S3,S1-899130371,S3-602847606,True,False,False,0.5,False,0.8333
S1-S3,S1-373728715,S3-101903811,True,False,False,0.5,False,0.2857
S1-S2,S1-140269631,S2-898592422,True,False,False,1.0,False,0.5714
S1-S2,S1-140269631,S2-211596680,True,True,True,1.0,False,0.5714
S1-S3,S1-140269631,S3-643878740,True,False,False,1.0,False,0.4444
S1-S3,S1-140269631,S3-225558114,True,True,True,1.0,False,0.4286
S1-S2,S1-452952997,S2-208952260,True,False,False,1.0,False,0.7143
S1-S3,S1-452952997,S3-287869437,True,False,False,0.6,False,0.5556
S1-S3,S1-452952997,S3-340176813,True,False,False,0.0,False,0.3333
S1-S2,S1-341729858,S2-755918042,True,False,False,0.6,False,0.8462
S1-S3,S1-341729858,S3-695983932,True,False,False,0.6,False,0.6
S1-S3,S1-341729858,S3-284174400,True,False,False,1.0,False,0.4737
S1-S2,S1-806301921,S2-867981755,True,False,True,1.0,False,0.5714
